type,address,timestamp,problem_type_abdul,note,state,latitude,longitude,province,district,cluster_label
ถนน,สำนักงานเขตดอนเมือง ถนน เชิดวุฒากาศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร : 999 ถนน เชิดวุฒากาศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-18,"['ถนน', 'แสงสว่าง', 'ทางเท้า', 'ร้องเรียน']",ฝ่ายโยธาประสานเจ้าหน้าที่ดำเนินการตรวจสอบ เพื่อดำเนินการแก้ไขและประสานหน่วยงานที่เกี่ยวข้อง ขออภัยในความไม่สะดวกนะค่ะ,กำลังดำเนินการ,100.59468,13.90996,กรุงเทพมหานคร,เขตดอนเมือง,1
ทางเท้า,สำนักงานเขตดอนเมือง ถนน เชิดวุฒากาศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร : 999 ถนน เชิดวุฒากาศ แขวงดอนเมือง เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-18,"['ถนน', 'แสงสว่าง', 'ทางเท้า', 'ร้องเรียน']",ฝ่ายโยธาประสานเจ้าหน้าที่ดำเนินการตรวจสอบ เพื่อดำเนินการแก้ไขและประสานหน่วยงานที่เกี่ยวข้อง ขออภัยในความไม่สะดวกนะค่ะ,กำลังดำเนินการ,100.59468,13.90996,กรุงเทพมหานคร,เขตดอนเมือง,1
ถนน,67 สุขาภิบาล 5 ซอย 25 แขวงท่าแร้ง เขตบางเขน กรุงเทพมหานคร 10220 ประเทศไทย,2023-05-18,['ถนน'],เขตบางเขน เชิญร่วมไปยัง ฝ่ายเทศกิจ เขตบางเขน,กำลังดำเนินการ,100.64882,13.88076,กรุงเทพมหานคร,เขตบางเขน,1
ถนน,"สาทรใต้ จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : หลังธนาคารยูโอบี ถนนสาทรใต้
เขต: สาทร
แขวง : ยานนาวา : 191 สาธรใต้ แขวงยานนาวา เขตสาทร กรุงเทพมหานคร 10120 ประเทศไทย",2023-05-18,"['ถนน', 'PM2.5']",ฝ่ายโยธา รับเรื่องตรวจสอบแก้ไขครับ,กำลังดำเนินการ,100.52721,13.72055,กรุงเทพมหานคร,เขตสาทร,0
ถนน,QRHJ+CVQ ถนน สังฆประชา แขวงลำผักชี เขตหนองจอก กรุงเทพมหานคร 10530 ประเทศไทย,2023-05-18,['ถนน'],สำนักงานเขตหนองจอกรับเรื่อง พร้อมประสานฝ่ายที่เกี่ยวข้องดำเนินการต่อไป,กำลังดำเนินการ,100.83216,13.7785,กรุงเทพมหานคร,เขตหนองจอก,5
ถนน,170 ซอย ลาดพร้าว 101 แขวงคลองจั่น เขตบางกะปิ กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-18,"['ถนน', 'คลอง', 'จราจร']",สำนักการจราจรและขนส่ง กรุงเทพมหานคร (สจส.) เชิญร่วมไปยัง กลุ่มงานสัญญาณไฟจราจร สวจ.สจส.,ส่งต่อ(ใหม่),100.62873,13.78977,กรุงเทพมหานคร,เขตบางกะปิ,4
ทางเท้า,BTS Sanam Pao Station Phahon Yothin Road Sam Sen Nai Khet Phaya Thai Bangkok 10400 แขวง สามเสนใน เขตพญาไท กรุงเทพมหานคร 10400 ประเทศไทย,2023-05-18,['ทางเท้า'],,รอรับเรื่อง,100.54217,13.77281,กรุงเทพมหานคร,เขตพญาไท,0
ถนน,88/5 ซอย รามคำแหง 150 แขวงสะพานสูง เขตสะพานสูง กรุงเทพมหานคร 10240 ประเทศไทย,2023-05-18,"['ถนน', 'สอบถาม', 'ต้นไม้']",ฝ่าย​รักษา​ความสะอาด​ฯ​รับ​เรื่อง​และ​ประ​สาน​ผู้​เกี่ยวข้อง​ดำเนินการ​ต่อไป​,กำลังดำเนินการ,100.69662,13.77985,กรุงเทพมหานคร,เขตสะพานสูง,5
ถนน,"ร่มเกล้า 21/7 (ซอยอนามัยคลองสาม) ร่มเกล้า จุดเกิดเหตุ:  (สถานที่สำคัญ / จุดสังเกต) : ทางเข้าซอยจะมีปั๊มแก๊ส LPG และแฟลตทหาร
ซอย: ร่มเกล้า 21/7 (ซอยอนามัยคลองสาม)
แขวง : คลองสามประเวศ : เลขที่ 7/1 ซอย ร่มเกล้า 21/7 แขวงคลองสามประเวศ เขตลาดกระบัง กรุงเทพมหานคร 10520 ประเทศไทย",2023-05-18,"['ถนน', 'แสงสว่าง']",ประสานตรวจสอบ,กำลังดำเนินการ,100.75131,13.75121,กรุงเทพมหานคร,เขตลาดกระบัง,5
ถนน,10/79 หมู่บ้านชวนชื่นโมดัสวิภาวดี ถนน วิภาวดีรังสิต แขวงสนามบิน เขตดอนเมือง กรุงเทพมหานคร 10210 ประเทศไทย,2023-05-18,"['ถนน', 'ความปลอดภัย', 'สายไฟ']",ฝ่ายโยธาประสานเจ้าหน้าที่ดำเนินการตรวจสอบ เพื่อดำเนินการแก้ไขและประสานหน่วยงานที่เกี่ยวข้อง ขออภัยในความไม่สะดวกนะค่ะ,กำลังดำเนินการ,100.59072,13.88984,กรุงเทพมหานคร,เขตดอนเมือง,1
ถนน,"สำนักงานเขตบางคอแหลม Rama III Road, Bang Kho Laem, Bangkok : 446/1 ถ. พระรามที่ 3 แขวงบางโคล่ เขตบางคอแหลม กรุงเทพมหานคร 10120 ประเทศไทย",2023-05-18,"['กีดขวาง', 'ร้องเรียน', 'จราจร', 'ถนน']",จัดเจ้าหน้าที่ตรวจสอบเหตุร้องเรียนดังกล่าวต่อไป,กำลังดำเนินการ,100.5024,13.693,กรุงเทพมหานคร,เขตบางคอแหลม,3
